time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Bullish Directional Shift,Bearish Directional Shift,Fast EMA,Slow EMA,Trend EMA,Long Signal,Short Signal,Bars In Trade
2025-06-05T22:00:00-04:00,3363.89,3375.63,3359.32,3366.11,3363.89,3375.63,3359.32,3366.11,0,0,3364.4069949255904,3363.963723332691,3318.591843347822,1,0,
2025-06-06T02:00:00-04:00,3366.09,3367.76,3352.92,3356.77,3366.09,3367.76,3352.92,3356.77,0,0,3361.8613299503936,3362.936048570878,3319.3478464498453,0,0,0
2025-06-06T06:00:00-04:00,3356.77,3364.31,3342.86,3343.26,3356.77,3364.31,3342.86,3343.26,0,0,3355.660886633596,3360.125184489324,3319.8213544409373,0,0,
2025-06-06T10:00:00-04:00,3342.51,3345.03,3316.53,3323.6,3342.51,3345.03,3316.53,3323.6,0,1,3344.9739244223974,3354.9073009908493,3319.896179105473,0,0,
2025-06-06T14:00:00-04:00,3323.6,3323.99,3307.18,3312.22,3323.6,3323.99,3307.18,3312.22,0,0,3334.0559496149317,3348.8091151350136,3319.74417555883,0,0,
2025-06-08T18:00:00-04:00,3312.09,3321.12,3295.11,3295.95,3312.09,3321.12,3295.11,3295.95,0,0,3321.3539664099544,3341.2578129728686,3319.273003765586,0,0,
2025-06-08T22:00:00-04:00,3296.17,3316.63,3293.38,3314.69,3296.17,3316.63,3293.38,3314.69,0,0,3319.132644273303,3337.4624111196017,3319.1822512157723,0,0,
2025-06-09T02:00:00-04:00,3314.69,3328.55,3312.53,3318.73,3314.69,3328.55,3312.53,3318.73,0,0,3318.9984295155355,3334.78635238823,3319.173295746153,0,0,
2025-06-09T06:00:00-04:00,3318.73,3322.46,3310.76,3319.39,3318.73,3322.46,3310.76,3319.39,0,0,3319.128953010357,3332.586873475626,3319.1775869194967,0,0,
2025-06-09T10:00:00-04:00,3319.39,3338.24,3316.19,3333.71,3319.39,3338.24,3316.19,3333.71,0,0,3323.9893020069044,3332.747320121965,3319.465357475546,0,0,
2025-06-09T14:00:00-04:00,3333.7,3337.14,3324.94,3325.64,3333.7,3337.14,3324.94,3325.64,0,0,3324.5395346712694,3331.73198867597,3319.5876276245453,0,0,
2025-06-09T18:00:00-04:00,3325.85,3327.85,3302.93,3306.29,3325.85,3327.85,3302.93,3306.29,0,0,3318.456356447513,3328.097418865117,3319.3243082656436,0,0,
2025-06-09T22:00:00-04:00,3306.29,3319.23,3301.78,3317.65,3306.29,3319.23,3301.78,3317.65,0,0,3318.1875709650085,3326.6049304558146,3319.291153646522,0,0,
2025-06-10T02:00:00-04:00,3317.78,3334.9,3315.6,3329.76,3317.78,3334.9,3315.6,3329.76,0,0,3322.045047310006,3327.0556546764124,3319.49845753471,0,0,
2025-06-10T06:00:00-04:00,3329.77,3349.2,3328.31,3343.66,3329.77,3349.2,3328.31,3343.66,1,0,3329.250031540004,3329.4277040083534,3319.976903920161,0,0,
2025-06-10T10:00:00-04:00,3343.71,3343.75,3320.05,3324.81,3343.71,3343.75,3320.05,3324.81,0,1,3327.7700210266694,3328.76803200716,3320.0726087930293,0,0,
2025-06-10T14:00:00-04:00,3324.81,3334.61,3319.5,3322.65,3324.81,3334.61,3319.5,3322.65,0,0,3326.063347351113,3327.8940274347087,3320.1236462426723,0,0,
2025-06-10T18:00:00-04:00,3323.04,3337.46,3315.51,3328.53,3323.04,3337.46,3315.51,3328.53,0,0,3326.885564900742,3327.984880658322,3320.2901086933125,0,0,
2025-06-10T22:00:00-04:00,3328.52,3343.15,3327.2,3339.69,3328.52,3343.15,3327.2,3339.69,0,0,3331.153709933828,3329.657040564276,3320.6742649568114,0,0,
2025-06-11T02:00:00-04:00,3339.75,3348.59,3331.45,3333.82,3339.75,3348.59,3331.45,3333.82,1,0,3332.042473289219,3330.2517490550936,3320.934576541825,0,0,
2025-06-11T06:00:00-04:00,3334.03,3360.69,3326.23,3329.98,3334.03,3360.69,3326.23,3329.98,0,0,3331.3549821928127,3330.2129277615086,3321.113693838027,0,0,
2025-06-11T10:00:00-04:00,3329.51,3342.82,3319.52,3324.35,3329.51,3342.82,3319.52,3324.35,0,0,3329.0199881285416,3329.375366652722,3321.177779108561,0,0,
2025-06-11T14:00:00-04:00,3324.34,3355.48,3323.88,3355.48,3324.34,3355.48,3323.88,3355.48,0,0,3337.8399920856946,3333.104599988047,3321.8570310074015,0,0,
2025-06-11T18:00:00-04:00,3356.53,3376.84,3356.39,3371.12,3356.53,3376.84,3356.39,3371.12,0,0,3348.9333280571295,3338.535371418326,3322.8325353438886,0,0,
2025-06-11T22:00:00-04:00,3370.78,3377.86,3367.82,3374.51,3370.78,3377.86,3367.82,3374.51,0,0,3357.45888537142,3343.674604072851,3323.855851475693,0,0,
2025-06-12T02:00:00-04:00,3374.55,3375.7,3338.65,3365.43,3374.55,3375.7,3338.65,3365.43,0,0,3360.1159235809464,3346.782517776729,3324.6791019415205,0,0,
2025-06-12T06:00:00-04:00,3365.45,3398.93,3362.59,3392.05,3365.45,3398.93,3362.59,3392.05,0,0,3370.760615720631,3353.249300951482,3326.013179130797,0,0,
2025-06-12T10:00:00-04:00,3391.99,3393.07,3377.94,3382.66,3391.99,3393.07,3377.94,3382.66,0,0,3374.727077147087,3357.4508293869844,3327.13489835593,0,0,
2025-06-12T14:00:00-04:00,3382.83,3389.24,3381.97,3385.79,3382.83,3389.24,3381.97,3385.79,0,0,3378.414718098058,3361.499282331701,3328.296385517199,0,0,
2025-06-12T18:00:00-04:00,3386.42,3433.32,3379.78,3427.79,3386.42,3433.32,3379.78,3427.79,0,0,3394.873145398705,3370.969384855744,3330.2665561010167,0,0,
2025-06-12T22:00:00-04:00,3427.57,3444.52,3418.02,3426.17,3427.57,3444.52,3418.02,3426.17,0,0,3405.3054302658034,3378.855187019209,3332.165634198026,0,0,
2025-06-13T02:00:00-04:00,3426.17,3428.64,3407.95,3424.35,3426.17,3428.64,3407.95,3424.35,0,0,3411.6536201772024,3385.354446016465,3333.9910671842035,0,0,
2025-06-13T06:00:00-04:00,3424.36,3446.76,3411.6,3437.16,3424.36,3446.76,3411.6,3437.16,0,0,3420.1557467848015,3392.7552394426843,3336.0340163488727,0,0,
2025-06-13T10:00:00-04:00,3436.79,3439.96,3419.3,3430.4,3436.79,3439.96,3419.3,3430.4,0,0,3423.5704978565345,3398.133062379444,3337.902649688499,0,0,
2025-06-13T14:00:00-04:00,3430.45,3439.58,3428.8,3434.27,3430.45,3439.58,3428.8,3434.27,0,0,3427.136998571023,3403.2954820395234,3339.810914051103,0,0,
2025-06-15T18:00:00-04:00,3452.24,3452.24,3427.99,3441.5,3452.24,3452.24,3427.99,3441.5,0,0,3431.924665714015,3408.7532703195916,3341.8245593174174,0,0,
2025-06-15T22:00:00-04:00,3441.5,3446.42,3417.81,3421.55,3441.5,3446.42,3417.81,3421.55,0,0,3428.4664438093437,3410.58137455965,3343.403280915092,0,0,
2025-06-16T02:00:00-04:00,3421.55,3421.57,3409.57,3412.1,3421.55,3421.57,3409.57,3412.1,0,0,3423.0109625395626,3410.798321051129,3344.7636119860804,0,0,
2025-06-16T06:00:00-04:00,3412.1,3422.64,3382.94,3388.18,3412.1,3422.64,3382.94,3388.18,0,0,3411.4006416930415,3407.567132329539,3345.6233424418015,0,0,
2025-06-16T10:00:00-04:00,3388.36,3405.74,3387.48,3392.69,3388.36,3405.74,3387.48,3392.69,0,0,3405.163761128694,3405.4418277110335,3346.555355462756,0,0,
